,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
s06M1822,0.0,0.0,21.678168693720227,8.70757636816705,28.822254455628425,0.04987379214561031,0.0,0.9601044402730775,0.0,0.11472108807640798,0.0,0.0,0.0,7.2253412469043985,0.6905289925876976
s07M1822,0.5159916937319654,0.0,1.3761272690331514,3.504539726556864,2.2267854275201753,0.06718328867093651,0.08393534096818678,0.6333213664033327,0.01966777223370421,0.10470492504447326,0.04343527918232537,0.0,0.12711212899942056,2.687016284817202,1.0403801049323724
s08M1822,0.0,0.0,0.032722641810724894,0.0,0.0,0.0,0.0,0.0,0.0,3.4823240907986497,15.335044088813882,0.0,0.0,0.03549670391365584,0.0
s09M1822,0.2068683978350336,0.012762382573206615,0.0006593119366489024,0.7529186697915949,0.0,0.09983335260951477,0.0,0.2910613770599092,0.002235628508520911,3.1088390449996655,12.751363618815803,0.0,0.0,0.0,0.0
s10M1822,0.13729646621183764,0.01166902071007707,0.035935941144855335,0.821717676373355,0.0,0.07905511430041935,0.0,0.17902378645089942,0.0,3.0894783057162107,9.101503535938074,0.0002017584794316028,0.011960881952131344,0.06667870119680257,0.003678983497948666
s11M1822,0.1036314748193741,0.040259283741760334,0.023727896065472844,0.31652695573637907,0.0,0.17073990765529568,0.0,0.2315327665693106,0.0,3.8435000474982166,10.182169457242194,0.004439556926973374,0.019175570867111694,0.04353233364581384,0.01260781163887965
s12M1822,0.30157828564229233,0.052695394259355016,0.029115379215009646,1.3892172709478647,0.0,0.1906335613441687,0.002956950736942964,0.5685210792723746,0.016044574286005996,2.4323886981206586,5.208125098700283,0.012345562190545932,0.0633716324774344,0.08703976683023759,0.16215071118704266
s13M1822,0.2003156917864913,0.11877830557279773,0.08221903623621397,1.9043520260260074,0.0,0.3315991425033225,0.0,0.6995167580561098,0.12483578322290673,0.9742388095165253,2.5473984147738364,0.0,0.7558614029766292,0.11783720257941196,0.05353103122895708
s14M1822,2.6839857475448703,1.8862639747412957,0.0,2.099983415263747,3.9912407405151584,0.2461635674648391,0.0,3.923322357835485,0.08837448446044978,0.42576373183187155,0.7245085058050391,0.30790163013538197,0.8224422552449148,0.0,0.189865949044569
s15M1822,58.69307318576349,0.015038500101627768,0.0,1.1697909844759877,0.20010227765059324,0.004181182860834848,0.0,0.4663738700151594,0.023575263038863255,0.11942585275918581,0.4097165368399042,0.0,0.0,0.10601086435548983,3.5970769663054076
s01X1822,0.0,0.0,0.20234816983001178,0.04085714998685506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.66613864701979
s02T1822,0.0,0.0,121.17001601499533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0657478344602542,0.0
s03T1822,0.0,0.013011532382379036,5.12303971332548,0.5652343080046585,0.0,0.03024470501392636,0.01725522784092053,0.13832911301688536,0.0,0.0678907013874982,0.061416198083931874,0.005976982088743685,0.07183674971002328,51.862149039439544,0.056428572320471
s04T1822,0.16697227239362175,0.0,4.213354232963378,3.011651884164903,14.266862265894973,0.0,0.0,0.0,0.06644850028203178,0.0,0.05398172326896833,0.0,0.0,23.435065580890843,0.49696410539755126
s05T1822,0.5610349021481322,0.0,12.619315325807698,1.5878668571337424,17.215792691747218,0.0,0.0,0.0,0.0,0.0,0.022081976463105907,0.0,0.0,23.18220276811434,0.538430154783451
