,0,1,2,3,4,5,6,7
s02T2322,0.0,0.26006626173378183,4.3236381446864485,0.0,0.0,0.20023034746159118,2.4938452540889897,0.0
s03T2322,0.2037161609396538,0.0,1.943272715710521,0.0,0.0,0.47432245103835996,3.4909441195787556,0.06628236918038889
s04T2322,0.0,0.0,2.0148825307393046,0.0,0.0,1.1030253287939566,4.016287145526192,0.18265306414689333
s05T2322,0.4343491676179017,0.0,0.8026732695488575,0.0,0.0,0.2890917469416646,1.9321699671477819,0.0
s06T2322,0.3577202108957758,0.0,0.8876440186402087,0.014498502259596242,0.0,0.23771460835727315,1.374936675308753,0.06160979401026122
s07T2322,0.013166834628093827,0.0,3.2920130102141862,0.0015149789989992025,0.0,0.0,1.0499687913230873,0.0
s08T2322,0.0,23.022203858447977,0.0,0.0,0.0,0.0,0.3705159108735277,0.0
s09T2322,1.3686923441452583,0.0,0.0,0.0,0.0,0.0,0.0,15.913894171292323
s10T2322,1.3564117584989224,0.0,0.0,2.2064437619144304,0.0,0.0,0.0,15.531128687436585
s11T2322,1.082576690462158,0.5347866917920128,0.0,0.8109228198021433,0.0,0.0,0.0,15.38857144684865
s12T2322,5.5375092360303615,0.0,0.0,0.0,0.0,0.0,0.0,14.077908780460932
s13T2322,0.19158674407914175,0.0,0.0,4.75244228317418,0.0,0.0,0.0,13.185497420809652
s14T2322,1.7637732768124592,0.0,0.0,4.012554689976568,0.0,0.0,0.21123016749930654,8.80684308511598
s15T2322,2.0310238548658863,0.23960758453934836,2.138110716672669,0.4132072978660664,0.0,0.5286067656504184,1.8639079712788977,1.1094860763575203
s02M2422,5.491371842143062,0.0,0.5752678727834859,0.0,0.0,0.0,6.063759190690914,0.0
s03M2422,2.651147359601603,0.0,0.26044008915716693,0.0,0.0,0.0,2.636026183996723,0.0
s04M2422,41.391268111531815,0.0,0.0,0.0,0.0,0.0,30.496463587949226,0.0
s05M2422,36.12188159201963,0.0,1.9135799024447864,0.0,0.0,0.0,11.722435998181352,0.0
s06M2422,45.616645912773244,0.0,0.0,0.0,0.0,0.0,34.905668044763516,0.0
s07M2422,18.499843990378473,0.0,3.8366590227060597,0.0,0.0,0.0,14.038429766150712,0.0
s08M2422,0.0,16.03918912142996,0.0,0.0,0.0,0.0,0.0,1.138807841589537
s09M2422,0.04195246968011744,0.5237546914857103,0.0,0.024665362973823074,0.0,0.0,0.3859398774134106,5.7501184366275355
s10M2422,0.01722059513448263,0.0,0.0775718145956976,2.543438173528489,0.0,0.0,0.0,5.9650973510330125
s11M2422,0.2829497730932053,0.0,0.18170961508660943,0.8010819108850821,0.0,0.0,0.5912336861578772,4.282636427162823
s12M2422,1.5056292743769104,0.12914702675548737,0.25867630179925116,1.4990321433545217,0.0,0.0,0.8802618819080388,5.153912269108633
s13M2422,3.1476983907655898,0.0,0.1677486283287329,3.238761673683002,0.0,0.0,0.8251904672655516,6.12535278370932
s14M2422,8.87933186218061,0.0,0.0,5.663311704322457,0.0,0.0,0.0,8.214246233585017
s15M2422,8.863128437201519,0.32456442368194527,1.4999576296167842,0.209829760828732,0.0,0.055917063115726966,4.1143273805024885,0.521629832089919
s01X2422,28.34149332582529,0.0,0.0,0.0,0.0,0.0,11.205874700392513,0.0
